SMILES,NAME,Name,LogFile
OC(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801032886,,
OC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801033072,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID801034537,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801034656,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801034818,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,DTXSID801034844,,
OS(=O)(=O)OC(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,DTXSID801035216,,
OC(CC(O)=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801036090,,
OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801036183,,
[H]\C(CS(O)(=O)=O)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801036307,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801036333,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)F,DTXSID801036476,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801036521,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID801036533,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID801036545,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID801036888,,
OS(=O)(=O)CCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801184055,,
COC(=O)C(F)(S(=O)OC)C(F)(F)F,DTXSID801199563,,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID801226592,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID801336666,,
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID001022150,,
CC1=CC(=C(C)S1)C1=C(F)C(F)(F)C(F)(F)C1(F)F,DTXSID001023039,,
[H][C@@]12[C@@H]3C[C@@H](SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[C@@H](C3)[C@]1([H])C(=O)OC2=O,DTXSID001023146,,
OCC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001023160,,
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID001023627,,
CC(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID001026702,,
FC1C(F)(F)C(F)(F)CS1(=O)=O,DTXSID001026833,,
CSC(F)(F)C(F)(F)C(F)(F)F,DTXSID001026845,,
CCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001027031,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID001032232,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID001032282,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID001032599,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001032701,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID001034557,,
OCC(SCCC(O)=O)C(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001034595,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID001034602,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID001034745,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID001034795,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001034826,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)F,DTXSID001034838,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1(F)F,DTXSID001034840,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001035048,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001035050,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001035117,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001035567,,
OC(CC(O)=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036084,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036303,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036341,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036458,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036460,,
OCC(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036472,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001036527,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID001036541,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID001036884,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID001047819,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID001047821,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCS,DTXSID001153143,,
FC(F)C(F)(F)CS(=O)(=O)C(F)(F)F,DTXSID001199571,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC=C,DTXSID001336567,,
OS(=O)(=O)C(F)(F)C(F)(F)OCC1CO1,DTXSID001336600,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,DTXSID001348914,,
OS(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,DTXSID001348938,,
OC(=O)CSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,DTXSID001353084,,
[H]C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID001357486,,
CCC(S)=CC(=O)C(F)(F)C(F)F,DTXSID00276400,,
CC1=C(SC=C1)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID00292105,,
CC(C)C1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID00330475,,
OS(=O)(=O)C1(CCCCC1)C(F)(F)C(F)(F)F,DTXSID801348437,,
CC1=CC(C)=C(S1)C1=C(C2=C(C)C=C(C)S2)C(F)(F)C(F)(F)C1(F)F,DTXSID801348449,,
[H][C@@]1(CCCCCCCCC(CCCC(F)(F)C(F)(F)F)C(O)=O)C2=CC=C(O)C=C2SC[C@]1(C)C1=CC=C(O)C=C1,DTXSID801348463,,
[H][C@]12[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]1[C@@]1(C)CCC(=O)CC1C[C@H]2CCCCCS(=O)CCCC(F)(F)C(F)(F)F,DTXSID801348556,,
OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF)C=C1,DTXSID801349142,,
FC1=C2C(=C(F)C(S)=C1F)C(F)(F)C(F)(F)C2(F)F,DTXSID801353490,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C#CC1=CC=CC=C1,DTXSID80313488,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CC=CC=C1,DTXSID80330473,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CC=CC2=CC=CC=C12,DTXSID80330478,,
CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80458500,,
FC(=O)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID80468003,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,DTXSID80515849,,
CC(=O)C(C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CS1)C(C)=O,DTXSID80529608,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,DTXSID00451977,,
OC(=O)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID00453592,,
COC(=O)C1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID00458188,,
CC1=CC=C(C=C1)C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SC1=CC=CC=C1,DTXSID00529605,,
OC1=CC=CC=C1SCC(F)(F)C(F)F,DTXSID00533681,,
FC(F)(C(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)S(F)(=O)=O,DTXSID00559644,,
COC(=O)C1=CC(SC(F)(F)C(F)(F)C(F)(F)F)=CC=C1,DTXSID00575041,,
OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID00575046,,
FC(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID00580271,,
FC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID0059873,,
FC1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C1(F)F)S(F)(=O)=O,DTXSID0059875,,
OC(=O)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID00632764,,
CCCSC1(F)C=C(F)C1(F)F,DTXSID00668381,,
CC(=O)C=C(S)C(F)(F)C(F)F,DTXSID00757522,,
OCCCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID00762252,,
OC(=O)C(F)(F)C(F)(F)C(F)(F)S(O)=O,DTXSID00766215,,
FC(F)C(F)(F)COC1=CSC=C1,DTXSID00771849,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCS,DTXSID00781089,,
FC(SC1=CC=CC=C1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID00793925,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCOC(=O)C=C,DTXSID00833310,,
FC(=C(S)S)C(F)(F)C(F)(F)F,DTXSID00843777,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID00880389,,
OC(=O)C(F)(F)C(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID00893414,,
FC(F)C(F)(F)C(F)(F)C(F)(F)CS,DTXSID00893419,,
OS(=O)(=O)C1=CC=C(OC(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID00893454,,
OCCCSC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID00895498,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID00895519,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)SSC1=CC=CC=C1,DTXSID00895736,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC2=CC=CC=C2S1,DTXSID00895993,,
CSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID00896389,,
CC1=C(SC(C)(C)C)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID00896400,,
CCCSC1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID00896405,,
CC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)C(C)(C)C,DTXSID00896425,,
CC(C)CS(=O)(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID00896440,,
CCCCS(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID00896445,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1SC2C3=C(C=CC=C3)C1C1=C2C=CC=C1,DTXSID00896723,,
OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID00904751,,
CCOC(OS(=O)(=O)C1=CC=C(C)C=C1)C(F)(F)C(F)(F)F,DTXSID00953269,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C1=CC=C(C)C=C1,DTXSID00979207,,
OC(=O)CSC(F)(F)C(F)F,DTXSID00985126,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101019146,,
FC(=O)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID101023749,,
[H]C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID101032330,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID101032380,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID101032592,,
OC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101033071,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID101034598,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101034629,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101035203,,
OS(=O)(=O)OC(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,DTXSID101035215,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101035572,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101035641,,
OC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101035853,,
OC(CC(O)=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101036087,,
OCC(SCCC(O)=O)C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101036225,,
OC(CSC(=O)CCC(F)(F)C(F)(F)F)C(O)=O,DTXSID101036532,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID101036544,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101036918,,
OC(=O)C1=C(O)C=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID10814392,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C=CC1=CC=CS1,DTXSID10833361,,
FC(F)(F)C(=O)OS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID101026767,,
OC1=CC2=C(C=C1)C(C1=CC=C(OCCCCSCCCC(F)(F)C(F)(F)F)C=C1)=C(CCC2)C1=CC=CC=C1,DTXSID101026993,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C1=CC=CC=C1,DTXSID101027046,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)CCOC(=O)C=C,DTXSID101027658,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,DTXSID101032235,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID101032285,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)F,DTXSID101032316,,
OS(=O)(=O)C(F)C(F)(F)F,DTXSID101032328,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101034829,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID101034831,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,DTXSID101034843,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C1(F)F,DTXSID101034950,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1(F)F,DTXSID101034962,,
OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,DTXSID101035108,,
FC(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID101220812,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)C(F)(F)F,DTXSID101335693,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)=C(F)F,DTXSID101336615,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F,DTXSID101336627,,
CC1=C(C=C(S1)C1=CC=CC=C1)C1=CC(F)(F)C(F)(F)C1(F)F,DTXSID101348117,,
C[C@@]1(CSC2=C(C=CC(O)=C2)[C@H]1CCCCCCCC(CCCC(F)(F)C(F)(F)F)C(O)=O)C1=CC=C(O)C=C1,DTXSID101348836,,
CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,DTXSID101349008,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(OC(F)(F)C(F)(F)F)C(F)(F)OC(F)=C(F)F,DTXSID101357489,,
OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,DTXSID101357491,,
FC(F)(F)C(F)(SSC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,DTXSID10338341,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)F,DTXSID10366184,,
FC(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)F,DTXSID10379734,,
CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID10379936,,
FC(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID10446177,,
COC(=O)C1=CC=C(SC(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID10510281,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)=O,DTXSID10515852,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)SC1=CC=CC=C1,DTXSID10528482,,
FC(F)C(F)(F)COS(=O)(=O)C(F)F,DTXSID10537892,,
CCS(=O)(=O)C(F)(F)C(F)(F)C(=O)OC,DTXSID10543519,,
OCCSCCC(F)(F)C(F)(F)F,DTXSID10551316,,
FC(F)(F)C(F)(SSSSC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,DTXSID10573790,,
OCCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10582322,,
OC1=CC=C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID10583713,,
OS(=O)(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID10720565,,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C1=CC2=CC=CC=C2S1)C(F)(F)F,DTXSID10770449,,
[H]C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F)C(F)(F)F,DTXSID10892352,,
CC1=CC(=C(C)S1)C1=C(C2=C(C)SC(C)=C2)C(F)(F)C(F)(F)C1(F)F,DTXSID10893364,,
FC(F)(F)C(F)(F)C(F)(F)CSCC1=CC=CC=C1,DTXSID10895580,,
FC(C(F)(F)F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10895924,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CCCCCC1,DTXSID10896113,,
CCCCCCOC1=CC=C(C=C1)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10896158,,
CCSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID10896390,,
CC(C)SC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID10896395,,
CCC1=C(SCC(C)C)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID10896411,,
CCS(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID10896416,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)C(C)C,DTXSID10896431,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)CC(C)C,DTXSID10896436,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10904262,,
CCOC(=O)C(=C)S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID10896037,,
OS(=O)(=O)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,DTXSID201020605,,
FC(F)C(F)(F)CS,DTXSID201022570,,
FC(SC1=CC=CC=C1)C(F)(F)F,DTXSID201022663,,
CC(=O)SCC(F)(F)C(F)(F)F,DTXSID201023047,,
